Time,Day-ahead Total Load Forecast,Actual Total Load,Date,Country
20:00 - 21:00,19791.0,20625.0,2016-01-03,SE
21:00 - 22:00,19189.0,19854.0,2016-01-03,SE
22:00 - 23:00,18478.0,19185.0,2016-01-03,SE
23:00 - 00:00,17787.0,18653.0,2016-01-03,SE
00:00 - 01:00,17970.0,18026.0,2016-01-04,SE
01:00 - 02:00,17701.0,18001.0,2016-01-04,SE
02:00 - 03:00,17573.0,17978.0,2016-01-04,SE
03:00 - 04:00,17581.0,17987.0,2016-01-04,SE
04:00 - 05:00,17759.0,18339.0,2016-01-04,SE
05:00 - 06:00,18344.0,19008.0,2016-01-04,SE
06:00 - 07:00,19655.0,20577.0,2016-01-04,SE
07:00 - 08:00,21067.0,22371.0,2016-01-04,SE
08:00 - 09:00,21790.0,23291.0,2016-01-04,SE
09:00 - 10:00,21963.0,23609.0,2016-01-04,SE
10:00 - 11:00,22191.0,23687.0,2016-01-04,SE
11:00 - 12:00,22292.0,23408.0,2016-01-04,SE
12:00 - 13:00,22226.0,23147.0,2016-01-04,SE
13:00 - 14:00,22166.0,23241.0,2016-01-04,SE
14:00 - 15:00,22211.0,23398.0,2016-01-04,SE
15:00 - 16:00,22631.0,23842.0,2016-01-04,SE
16:00 - 17:00,23017.0,24190.0,2016-01-04,SE
17:00 - 18:00,23101.0,23935.0,2016-01-04,SE
18:00 - 19:00,22737.0,23462.0,2016-01-04,SE
19:00 - 20:00,22230.0,23002.0,2016-01-04,SE
20:00 - 21:00,21530.0,22466.0,2016-01-04,SE
21:00 - 22:00,20697.0,21530.0,2016-01-04,SE
22:00 - 23:00,19825.0,20692.0,2016-01-04,SE
23:00 - 00:00,18961.0,19615.0,2016-01-04,SE
00:00 - 01:00,18764.0,18768.0,2016-01-05,SE
01:00 - 02:00,18441.0,18437.0,2016-01-05,SE
02:00 - 03:00,18297.0,18371.0,2016-01-05,SE
03:00 - 04:00,18343.0,18322.0,2016-01-05,SE
04:00 - 05:00,18609.0,18527.0,2016-01-05,SE
05:00 - 06:00,19225.0,19422.0,2016-01-05,SE
06:00 - 07:00,21102.0,20834.0,2016-01-05,SE
07:00 - 08:00,22734.0,22275.0,2016-01-05,SE
08:00 - 09:00,23461.0,22977.0,2016-01-05,SE
09:00 - 10:00,23577.0,23425.0,2016-01-05,SE
10:00 - 11:00,23781.0,23721.0,2016-01-05,SE
11:00 - 12:00,23601.0,23796.0,2016-01-05,SE
12:00 - 13:00,23424.0,23352.0,2016-01-05,SE
13:00 - 14:00,23306.0,23098.0,2016-01-05,SE
14:00 - 15:00,23296.0,23291.0,2016-01-05,SE
15:00 - 16:00,23986.0,23681.0,2016-01-05,SE
16:00 - 17:00,24538.0,24453.0,2016-01-05,SE
17:00 - 18:00,24543.0,24409.0,2016-01-05,SE
18:00 - 19:00,24060.0,24121.0,2016-01-05,SE
19:00 - 20:00,23374.0,23597.0,2016-01-05,SE
20:00 - 21:00,22845.0,22971.0,2016-01-05,SE
21:00 - 22:00,22236.0,22212.0,2016-01-05,SE
22:00 - 23:00,21531.0,21409.0,2016-01-05,SE
23:00 - 00:00,20760.0,20568.0,2016-01-05,SE
00:00 - 01:00,19795.0,19821.0,2016-01-06,SE
01:00 - 02:00,19415.0,19490.0,2016-01-06,SE
02:00 - 03:00,19248.0,19590.0,2016-01-06,SE
03:00 - 04:00,19168.0,19607.0,2016-01-06,SE
04:00 - 05:00,19257.0,19817.0,2016-01-06,SE
05:00 - 06:00,19430.0,20040.0,2016-01-06,SE
06:00 - 07:00,20383.0,20753.0,2016-01-06,SE
07:00 - 08:00,21100.0,21872.0,2016-01-06,SE
08:00 - 09:00,21652.0,22415.0,2016-01-06,SE
09:00 - 10:00,22098.0,22882.0,2016-01-06,SE
10:00 - 11:00,22661.0,23291.0,2016-01-06,SE
11:00 - 12:00,23003.0,23675.0,2016-01-06,SE
12:00 - 13:00,22975.0,23551.0,2016-01-06,SE
13:00 - 14:00,22969.0,23314.0,2016-01-06,SE
14:00 - 15:00,23064.0,23394.0,2016-01-06,SE
15:00 - 16:00,23681.0,24091.0,2016-01-06,SE
16:00 - 17:00,24465.0,24723.0,2016-01-06,SE
17:00 - 18:00,24684.0,24772.0,2016-01-06,SE
18:00 - 19:00,24371.0,24571.0,2016-01-06,SE
19:00 - 20:00,23889.0,24573.0,2016-01-06,SE
20:00 - 21:00,23296.0,24166.0,2016-01-06,SE
21:00 - 22:00,22626.0,23250.0,2016-01-06,SE
22:00 - 23:00,21872.0,22378.0,2016-01-06,SE
23:00 - 00:00,21102.0,21942.0,2016-01-06,SE
00:00 - 01:00,20578.0,21285.0,2016-01-07,SE
01:00 - 02:00,20313.0,20834.0,2016-01-07,SE
02:00 - 03:00,20263.0,20621.0,2016-01-07,SE
03:00 - 04:00,20354.0,20776.0,2016-01-07,SE
04:00 - 05:00,20659.0,21156.0,2016-01-07,SE
05:00 - 06:00,21450.0,21946.0,2016-01-07,SE
06:00 - 07:00,24002.0,23417.0,2016-01-07,SE
07:00 - 08:00,25809.0,25323.0,2016-01-07,SE
08:00 - 09:00,26146.0,25842.0,2016-01-07,SE
09:00 - 10:00,25784.0,25843.0,2016-01-07,SE
10:00 - 11:00,25820.0,25892.0,2016-01-07,SE
11:00 - 12:00,25716.0,25721.0,2016-01-07,SE
12:00 - 13:00,25458.0,25596.0,2016-01-07,SE
13:00 - 14:00,25332.0,25457.0,2016-01-07,SE
14:00 - 15:00,25396.0,25292.0,2016-01-07,SE
15:00 - 16:00,25965.0,25775.0,2016-01-07,SE
16:00 - 17:00,26298.0,25854.0,2016-01-07,SE
17:00 - 18:00,26416.0,25853.0,2016-01-07,SE
18:00 - 19:00,25998.0,25159.0,2016-01-07,SE
19:00 - 20:00,25274.0,24428.0,2016-01-07,SE
20:00 - 21:00,24503.0,23705.0,2016-01-07,SE
21:00 - 22:00,23565.0,22652.0,2016-01-07,SE
22:00 - 23:00,22387.0,21640.0,2016-01-07,SE
23:00 - 00:00,21231.0,20769.0,2016-01-07,SE
00:00 - 01:00,19976.0,19785.0,2016-01-08,SE
01:00 - 02:00,19633.0,19540.0,2016-01-08,SE
02:00 - 03:00,19490.0,19554.0,2016-01-08,SE
03:00 - 04:00,19508.0,19400.0,2016-01-08,SE
04:00 - 05:00,19668.0,19653.0,2016-01-08,SE
05:00 - 06:00,20483.0,20200.0,2016-01-08,SE
06:00 - 07:00,22412.0,22002.0,2016-01-08,SE
07:00 - 08:00,24199.0,23581.0,2016-01-08,SE
08:00 - 09:00,24574.0,24088.0,2016-01-08,SE
09:00 - 10:00,24501.0,24080.0,2016-01-08,SE
10:00 - 11:00,24538.0,24313.0,2016-01-08,SE
11:00 - 12:00,24385.0,24278.0,2016-01-08,SE
12:00 - 13:00,24059.0,24125.0,2016-01-08,SE
13:00 - 14:00,23729.0,23776.0,2016-01-08,SE
14:00 - 15:00,23520.0,23462.0,2016-01-08,SE
15:00 - 16:00,23628.0,23780.0,2016-01-08,SE
16:00 - 17:00,23969.0,23925.0,2016-01-08,SE
17:00 - 18:00,24100.0,23960.0,2016-01-08,SE
18:00 - 19:00,23574.0,23390.0,2016-01-08,SE
19:00 - 20:00,22834.0,22693.0,2016-01-08,SE
20:00 - 21:00,21928.0,22013.0,2016-01-08,SE
21:00 - 22:00,21072.0,21335.0,2016-01-08,SE
22:00 - 23:00,20209.0,20513.0,2016-01-08,SE
23:00 - 00:00,19349.0,19927.0,2016-01-08,SE
00:00 - 01:00,18618.0,18984.0,2016-01-09,SE
01:00 - 02:00,18223.0,18604.0,2016-01-09,SE
02:00 - 03:00,18016.0,18328.0,2016-01-09,SE
03:00 - 04:00,17934.0,18224.0,2016-01-09,SE
04:00 - 05:00,18004.0,18404.0,2016-01-09,SE
05:00 - 06:00,18180.0,18853.0,2016-01-09,SE
06:00 - 07:00,18645.0,19514.0,2016-01-09,SE
07:00 - 08:00,19263.0,20365.0,2016-01-09,SE
08:00 - 09:00,19902.0,20831.0,2016-01-09,SE
09:00 - 10:00,20517.0,21377.0,2016-01-09,SE
10:00 - 11:00,20997.0,22023.0,2016-01-09,SE
11:00 - 12:00,21155.0,22057.0,2016-01-09,SE
12:00 - 13:00,21067.0,21885.0,2016-01-09,SE
13:00 - 14:00,20949.0,21911.0,2016-01-09,SE
14:00 - 15:00,20955.0,21943.0,2016-01-09,SE
15:00 - 16:00,21319.0,22418.0,2016-01-09,SE
16:00 - 17:00,21948.0,22892.0,2016-01-09,SE
17:00 - 18:00,22163.0,23058.0,2016-01-09,SE
18:00 - 19:00,21841.0,22759.0,2016-01-09,SE
19:00 - 20:00,21297.0,22051.0,2016-01-09,SE
20:00 - 21:00,20619.0,21498.0,2016-01-09,SE
21:00 - 22:00,19958.0,20850.0,2016-01-09,SE
22:00 - 23:00,19297.0,20187.0,2016-01-09,SE
23:00 - 00:00,18659.0,19510.0,2016-01-09,SE
00:00 - 01:00,18416.0,18858.0,2016-01-10,SE
01:00 - 02:00,18026.0,18334.0,2016-01-10,SE
02:00 - 03:00,17774.0,18006.0,2016-01-10,SE
03:00 - 04:00,17663.0,17782.0,2016-01-10,SE
04:00 - 05:00,17652.0,17717.0,2016-01-10,SE
05:00 - 06:00,17757.0,17772.0,2016-01-10,SE
06:00 - 07:00,18091.0,18073.0,2016-01-10,SE
07:00 - 08:00,18532.0,18718.0,2016-01-10,SE
08:00 - 09:00,18954.0,19354.0,2016-01-10,SE
09:00 - 10:00,19483.0,19642.0,2016-01-10,SE
10:00 - 11:00,19954.0,20146.0,2016-01-10,SE
11:00 - 12:00,20228.0,20424.0,2016-01-10,SE
12:00 - 13:00,20255.0,20715.0,2016-01-10,SE
13:00 - 14:00,20212.0,20914.0,2016-01-10,SE
14:00 - 15:00,20265.0,20894.0,2016-01-10,SE
15:00 - 16:00,20634.0,21264.0,2016-01-10,SE
16:00 - 17:00,21230.0,21781.0,2016-01-10,SE
17:00 - 18:00,21485.0,22063.0,2016-01-10,SE
18:00 - 19:00,21274.0,22075.0,2016-01-10,SE
19:00 - 20:00,20867.0,21755.0,2016-01-10,SE
20:00 - 21:00,20291.0,20978.0,2016-01-10,SE
21:00 - 22:00,19556.0,20303.0,2016-01-10,SE
22:00 - 23:00,18711.0,19394.0,2016-01-10,SE
23:00 - 00:00,17891.0,18530.0,2016-01-10,SE
00:00 - 01:00,17566.0,18000.0,2016-01-11,SE
01:00 - 02:00,17301.0,17585.0,2016-01-11,SE
02:00 - 03:00,17194.0,17340.0,2016-01-11,SE
03:00 - 04:00,17230.0,17476.0,2016-01-11,SE
04:00 - 05:00,17500.0,17761.0,2016-01-11,SE
05:00 - 06:00,18429.0,18792.0,2016-01-11,SE
06:00 - 07:00,20450.0,20830.0,2016-01-11,SE
07:00 - 08:00,21959.0,22328.0,2016-01-11,SE
08:00 - 09:00,22218.0,22723.0,2016-01-11,SE
09:00 - 10:00,22180.0,22572.0,2016-01-11,SE
10:00 - 11:00,22371.0,22969.0,2016-01-11,SE
11:00 - 12:00,22355.0,22887.0,2016-01-11,SE
12:00 - 13:00,22142.0,22828.0,2016-01-11,SE
13:00 - 14:00,22015.0,22817.0,2016-01-11,SE
14:00 - 15:00,21994.0,22849.0,2016-01-11,SE
15:00 - 16:00,22367.0,23045.0,2016-01-11,SE
16:00 - 17:00,22629.0,23100.0,2016-01-11,SE
17:00 - 18:00,22690.0,23044.0,2016-01-11,SE
18:00 - 19:00,22303.0,22560.0,2016-01-11,SE
19:00 - 20:00,21814.0,22125.0,2016-01-11,SE
20:00 - 21:00,21130.0,21335.0,2016-01-11,SE
21:00 - 22:00,20283.0,20585.0,2016-01-11,SE
22:00 - 23:00,19267.0,19475.0,2016-01-11,SE
23:00 - 00:00,18243.0,18518.0,2016-01-11,SE
00:00 - 01:00,17533.0,17397.0,2016-01-12,SE
01:00 - 02:00,17224.0,17280.0,2016-01-12,SE
02:00 - 03:00,17117.0,17172.0,2016-01-12,SE
03:00 - 04:00,17182.0,17202.0,2016-01-12,SE
04:00 - 05:00,17449.0,17620.0,2016-01-12,SE
05:00 - 06:00,18362.0,18482.0,2016-01-12,SE
06:00 - 07:00,20380.0,20395.0,2016-01-12,SE
07:00 - 08:00,22086.0,22364.0,2016-01-12,SE
08:00 - 09:00,22213.0,22629.0,2016-01-12,SE
09:00 - 10:00,22072.0,22182.0,2016-01-12,SE
10:00 - 11:00,22230.0,22863.0,2016-01-12,SE
11:00 - 12:00,22270.0,22905.0,2016-01-12,SE
12:00 - 13:00,22213.0,22909.0,2016-01-12,SE
13:00 - 14:00,22233.0,22799.0,2016-01-12,SE
14:00 - 15:00,22315.0,22795.0,2016-01-12,SE
15:00 - 16:00,22596.0,23056.0,2016-01-12,SE
16:00 - 17:00,22879.0,23556.0,2016-01-12,SE
17:00 - 18:00,23122.0,23595.0,2016-01-12,SE
18:00 - 19:00,22821.0,23311.0,2016-01-12,SE
19:00 - 20:00,22404.0,22840.0,2016-01-12,SE
20:00 - 21:00,21830.0,22183.0,2016-01-12,SE
21:00 - 22:00,21074.0,21164.0,2016-01-12,SE
22:00 - 23:00,20130.0,20209.0,2016-01-12,SE
23:00 - 00:00,19177.0,19370.0,2016-01-12,SE
00:00 - 01:00,18308.0,18351.0,2016-01-13,SE
01:00 - 02:00,18089.0,18045.0,2016-01-13,SE
02:00 - 03:00,18035.0,17946.0,2016-01-13,SE
03:00 - 04:00,18145.0,18186.0,2016-01-13,SE
04:00 - 05:00,18400.0,18763.0,2016-01-13,SE
05:00 - 06:00,19255.0,19656.0,2016-01-13,SE
06:00 - 07:00,21188.0,21813.0,2016-01-13,SE
07:00 - 08:00,23017.0,23826.0,2016-01-13,SE
08:00 - 09:00,23376.0,24326.0,2016-01-13,SE
09:00 - 10:00,23352.0,24189.0,2016-01-13,SE
10:00 - 11:00,23519.0,24354.0,2016-01-13,SE
11:00 - 12:00,23580.0,24247.0,2016-01-13,SE
12:00 - 13:00,23487.0,24097.0,2016-01-13,SE
13:00 - 14:00,23452.0,24208.0,2016-01-13,SE
14:00 - 15:00,23509.0,24366.0,2016-01-13,SE
15:00 - 16:00,23846.0,24830.0,2016-01-13,SE
16:00 - 17:00,24230.0,25080.0,2016-01-13,SE
17:00 - 18:00,24594.0,25251.0,2016-01-13,SE
18:00 - 19:00,24202.0,24781.0,2016-01-13,SE
19:00 - 20:00,23817.0,24286.0,2016-01-13,SE
20:00 - 21:00,23266.0,23700.0,2016-01-13,SE
21:00 - 22:00,22587.0,23126.0,2016-01-13,SE
22:00 - 23:00,21674.0,21905.0,2016-01-13,SE
23:00 - 00:00,20733.0,21039.0,2016-01-13,SE
00:00 - 01:00,20173.0,20139.0,2016-01-14,SE
01:00 - 02:00,19969.0,19826.0,2016-01-14,SE
02:00 - 03:00,19932.0,19708.0,2016-01-14,SE
03:00 - 04:00,20057.0,19762.0,2016-01-14,SE
04:00 - 05:00,20360.0,20162.0,2016-01-14,SE
05:00 - 06:00,21204.0,21196.0,2016-01-14,SE
06:00 - 07:00,23122.0,23487.0,2016-01-14,SE
07:00 - 08:00,24937.0,25263.0,2016-01-14,SE
08:00 - 09:00,25249.0,25560.0,2016-01-14,SE
09:00 - 10:00,25173.0,25521.0,2016-01-14,SE
10:00 - 11:00,25216.0,25320.0,2016-01-14,SE
11:00 - 12:00,25036.0,25142.0,2016-01-14,SE
12:00 - 13:00,24742.0,24669.0,2016-01-14,SE
13:00 - 14:00,24572.0,24792.0,2016-01-14,SE
14:00 - 15:00,24573.0,24971.0,2016-01-14,SE
15:00 - 16:00,25059.0,25499.0,2016-01-14,SE
16:00 - 17:00,25566.0,26041.0,2016-01-14,SE
17:00 - 18:00,25909.0,26111.0,2016-01-14,SE
18:00 - 19:00,25433.0,25598.0,2016-01-14,SE
19:00 - 20:00,24938.0,25566.0,2016-01-14,SE
20:00 - 21:00,24353.0,24867.0,2016-01-14,SE
21:00 - 22:00,23594.0,24323.0,2016-01-14,SE
22:00 - 23:00,22620.0,23332.0,2016-01-14,SE
23:00 - 00:00,21625.0,22171.0,2016-01-14,SE
00:00 - 01:00,20788.0,21311.0,2016-01-15,SE
01:00 - 02:00,20522.0,20984.0,2016-01-15,SE
02:00 - 03:00,20420.0,21266.0,2016-01-15,SE
03:00 - 04:00,20498.0,21197.0,2016-01-15,SE
04:00 - 05:00,20741.0,21548.0,2016-01-15,SE
05:00 - 06:00,21685.0,22429.0,2016-01-15,SE
06:00 - 07:00,23781.0,24582.0,2016-01-15,SE
07:00 - 08:00,25556.0,26329.0,2016-01-15,SE
08:00 - 09:00,25926.0,26714.0,2016-01-15,SE
09:00 - 10:00,25934.0,26581.0,2016-01-15,SE
10:00 - 11:00,25891.0,26453.0,2016-01-15,SE
11:00 - 12:00,25624.0,26146.0,2016-01-15,SE
12:00 - 13:00,25120.0,25601.0,2016-01-15,SE
13:00 - 14:00,24615.0,25036.0,2016-01-15,SE
14:00 - 15:00,24462.0,24906.0,2016-01-15,SE
15:00 - 16:00,24682.0,24901.0,2016-01-15,SE
16:00 - 17:00,25210.0,25526.0,2016-01-15,SE
17:00 - 18:00,25523.0,25636.0,2016-01-15,SE
18:00 - 19:00,25155.0,25257.0,2016-01-15,SE
19:00 - 20:00,24484.0,24571.0,2016-01-15,SE
20:00 - 21:00,23612.0,23887.0,2016-01-15,SE
21:00 - 22:00,22729.0,23210.0,2016-01-15,SE
22:00 - 23:00,21885.0,22427.0,2016-01-15,SE
23:00 - 00:00,21124.0,21952.0,2016-01-15,SE
00:00 - 01:00,20545.0,21048.0,2016-01-16,SE
01:00 - 02:00,20209.0,20652.0,2016-01-16,SE
02:00 - 03:00,20052.0,20658.0,2016-01-16,SE
03:00 - 04:00,19995.0,20431.0,2016-01-16,SE
04:00 - 05:00,20054.0,20665.0,2016-01-16,SE
05:00 - 06:00,20238.0,21052.0,2016-01-16,SE
06:00 - 07:00,20701.0,21522.0,2016-01-16,SE
07:00 - 08:00,21268.0,22293.0,2016-01-16,SE
08:00 - 09:00,21855.0,23196.0,2016-01-16,SE
09:00 - 10:00,22394.0,23608.0,2016-01-16,SE
10:00 - 11:00,22728.0,23887.0,2016-01-16,SE
11:00 - 12:00,22612.0,23700.0,2016-01-16,SE
12:00 - 13:00,22222.0,23448.0,2016-01-16,SE
13:00 - 14:00,21970.0,23081.0,2016-01-16,SE
14:00 - 15:00,21885.0,22783.0,2016-01-16,SE
15:00 - 16:00,22415.0,23030.0,2016-01-16,SE
16:00 - 17:00,23286.0,23792.0,2016-01-16,SE
17:00 - 18:00,23688.0,24227.0,2016-01-16,SE
18:00 - 19:00,23391.0,24014.0,2016-01-16,SE
19:00 - 20:00,22845.0,23496.0,2016-01-16,SE
20:00 - 21:00,22194.0,22790.0,2016-01-16,SE
21:00 - 22:00,21602.0,22309.0,2016-01-16,SE
22:00 - 23:00,20982.0,21559.0,2016-01-16,SE
23:00 - 00:00,20402.0,20992.0,2016-01-16,SE
00:00 - 01:00,19740.0,20191.0,2016-01-17,SE
01:00 - 02:00,19428.0,20030.0,2016-01-17,SE
02:00 - 03:00,19258.0,19886.0,2016-01-17,SE
03:00 - 04:00,19209.0,19883.0,2016-01-17,SE
04:00 - 05:00,19431.0,20001.0,2016-01-17,SE
05:00 - 06:00,19550.0,20351.0,2016-01-17,SE
06:00 - 07:00,20273.0,20729.0,2016-01-17,SE
07:00 - 08:00,20738.0,21362.0,2016-01-17,SE
08:00 - 09:00,21166.0,22104.0,2016-01-17,SE
09:00 - 10:00,21639.0,22782.0,2016-01-17,SE
10:00 - 11:00,21915.0,23285.0,2016-01-17,SE
11:00 - 12:00,21442.0,23092.0,2016-01-17,SE
12:00 - 13:00,20968.0,22826.0,2016-01-17,SE
13:00 - 14:00,20821.0,22820.0,2016-01-17,SE
14:00 - 15:00,20948.0,22723.0,2016-01-17,SE
15:00 - 16:00,21727.0,22998.0,2016-01-17,SE
16:00 - 17:00,23110.0,23656.0,2016-01-17,SE
17:00 - 18:00,23800.0,24147.0,2016-01-17,SE
18:00 - 19:00,23706.0,24240.0,2016-01-17,SE
19:00 - 20:00,23349.0,23944.0,2016-01-17,SE
20:00 - 21:00,22640.0,23195.0,2016-01-17,SE
21:00 - 22:00,21475.0,22302.0,2016-01-17,SE
22:00 - 23:00,20701.0,21104.0,2016-01-17,SE
23:00 - 00:00,19942.0,20335.0,2016-01-17,SE
00:00 - 01:00,19670.0,20003.0,2016-01-18,SE
01:00 - 02:00,19436.0,19692.0,2016-01-18,SE
02:00 - 03:00,19359.0,19860.0,2016-01-18,SE
03:00 - 04:00,19409.0,19899.0,2016-01-18,SE
04:00 - 05:00,19654.0,20045.0,2016-01-18,SE
05:00 - 06:00,20727.0,21002.0,2016-01-18,SE
06:00 - 07:00,22933.0,23358.0,2016-01-18,SE
07:00 - 08:00,24610.0,25035.0,2016-01-18,SE
08:00 - 09:00,24589.0,25340.0,2016-01-18,SE
09:00 - 10:00,24418.0,25279.0,2016-01-18,SE
10:00 - 11:00,24363.0,25523.0,2016-01-18,SE
11:00 - 12:00,24117.0,25387.0,2016-01-18,SE
12:00 - 13:00,23737.0,24765.0,2016-01-18,SE
13:00 - 14:00,23540.0,24561.0,2016-01-18,SE
14:00 - 15:00,23546.0,24488.0,2016-01-18,SE
15:00 - 16:00,23903.0,24677.0,2016-01-18,SE
16:00 - 17:00,24532.0,25183.0,2016-01-18,SE
17:00 - 18:00,24945.0,25285.0,2016-01-18,SE
18:00 - 19:00,24453.0,24891.0,2016-01-18,SE
19:00 - 20:00,23924.0,24449.0,2016-01-18,SE
20:00 - 21:00,23173.0,23852.0,2016-01-18,SE
21:00 - 22:00,22223.0,23014.0,2016-01-18,SE
22:00 - 23:00,21159.0,21698.0,2016-01-18,SE
23:00 - 00:00,20101.0,20918.0,2016-01-18,SE
00:00 - 01:00,19994.0,20195.0,2016-01-19,SE
01:00 - 02:00,19744.0,19771.0,2016-01-19,SE
02:00 - 03:00,19638.0,19767.0,2016-01-19,SE
03:00 - 04:00,19716.0,19812.0,2016-01-19,SE
04:00 - 05:00,20050.0,19972.0,2016-01-19,SE
05:00 - 06:00,21089.0,20631.0,2016-01-19,SE
06:00 - 07:00,23097.0,22765.0,2016-01-19,SE
07:00 - 08:00,25082.0,24507.0,2016-01-19,SE
08:00 - 09:00,25351.0,24849.0,2016-01-19,SE
09:00 - 10:00,25209.0,24872.0,2016-01-19,SE
10:00 - 11:00,25154.0,24952.0,2016-01-19,SE
11:00 - 12:00,25017.0,24840.0,2016-01-19,SE
12:00 - 13:00,24673.0,24516.0,2016-01-19,SE
13:00 - 14:00,24573.0,24224.0,2016-01-19,SE
14:00 - 15:00,24837.0,24026.0,2016-01-19,SE
15:00 - 16:00,24870.0,24435.0,2016-01-19,SE
16:00 - 17:00,25203.0,24986.0,2016-01-19,SE
17:00 - 18:00,25410.0,25215.0,2016-01-19,SE
18:00 - 19:00,25118.0,24751.0,2016-01-19,SE
19:00 - 20:00,24512.0,24286.0,2016-01-19,SE
20:00 - 21:00,23889.0,23793.0,2016-01-19,SE
21:00 - 22:00,22914.0,22955.0,2016-01-19,SE
22:00 - 23:00,21932.0,21857.0,2016-01-19,SE
23:00 - 00:00,20953.0,21146.0,2016-01-19,SE
00:00 - 01:00,20001.0,20398.0,2016-01-20,SE
01:00 - 02:00,19751.0,20105.0,2016-01-20,SE
02:00 - 03:00,19692.0,20014.0,2016-01-20,SE
03:00 - 04:00,19791.0,20134.0,2016-01-20,SE
04:00 - 05:00,20062.0,20423.0,2016-01-20,SE
05:00 - 06:00,20906.0,21199.0,2016-01-20,SE
06:00 - 07:00,22948.0,23524.0,2016-01-20,SE
07:00 - 08:00,24550.0,25594.0,2016-01-20,SE
